Imarichō-kō	Imaricho-ko	33.27362	129.87877	JP	57940
Imaichi	Imaichi	36.71667	139.68333	JP	64323
Ikoma	Ikoma	34.68333	135.7	JP	117601
Ikeda	Ikeda	34.82208	135.4298	JP	99476
Ikedachō	Ikedacho	34.02849	133.80616	JP	15895
Ijūin	Ijuin	31.61667	130.4	JP	25217
Iizuka	Iizuka	33.63654	130.68678	JP	78206
Iiyama	Iiyama	36.85	138.36667	JP	25281
Iida	Iida	35.51965	137.82074	JP	107111
Ichinomiya	Ichinomiya	35.3	136.8	JP	280331
Ibusuki	Ibusuki	31.23333	130.65	JP	29710
Ibaraki	Ibaraki	34.81641	135.56828	JP	273992
Ibara	Ibara	34.6	133.46667	JP	34424
Hotaka	Hotaka	36.3396	137.88254	JP	33195
Honjō	Honjo	36.2378	139.19023	JP	61868
Hondo	Hondo	32.45	130.2	JP	40787
Hōfu	Hofu	34.05	131.56667	JP	116925
Hitoyoshi	Hitoyoshi	32.21667	130.75	JP	38006
Hita	Hita	33.3213	130.94098	JP	61481
Hisai-motomachi	Hisai-motomachi	34.66667	136.46667	JP	41642
Hiroshima	Hiroshima	34.4	132.45	JP	1143841
Hiratsuka	Hiratsuka	35.32785	139.33735	JP	259052
Hiratachō	Hiratacho	35.43333	132.81667	JP	28154
Hirara	Hirara	24.80379	125.30222	JP	34354
Hirakata	Hirakata	34.81352	135.64914	JP	406331
Hirado	Hirado	33.36853	129.55247	JP	22516
Hino	Hino	35.67306	139.40028	JP	171777
Hino	Hino	35	136.25	JP	22767
Himimachi	Himimachi	36.85	136.98333	JP	54510
Himeji	Himeji	34.81667	134.7	JP	481493
Hikone	Hikone	35.25	136.25	JP	110925
Hiji	Hiji	33.37081	131.53025	JP	27864
Hekinan	Hekinan	34.88333	136.98333	JP	68872
Hayama	Hayama	35.27651	139.57733	JP	31136
Hatsukaichi	Hatsukaichi	34.35	132.33333	JP	77341
Hatogaya-honchō	Hatogaya-honcho	35.83314	139.7425	JP	53062
Hashimoto	Hashimoto	34.31667	135.61667	JP	57115
Hanyū	Hanyu	36.16667	139.53333	JP	58686
Hannō	Hanno	35.85194	139.31806	JP	86262
Handa	Handa	34.88333	136.93333	JP	116119
Hamanoichi	Hamanoichi	31.71667	130.73333	JP	39475
Hamamatsu	Hamamatsu	34.7	137.73333	JP	605098
Hamakita	Hamakita	34.8	137.78333	JP	86502
Hamada	Hamada	34.88333	132.08333	JP	45750
Hakui	Hakui	36.88333	136.78333	JP	24529
Haibara-akanedai	Haibara-akanedai	34.53333	135.95	JP	18472
Hagi	Hagi	34.4	131.41667	JP	43826
Katsuren-haebaru	Katsuren-haebaru	26.33294	127.87403	JP	34239
Hadano	Hadano	35.37111	139.22361	JP	174281
Hachiōji	Hachioji	35.65583	139.32389	JP	579399
Ōmihachiman	Omihachiman	35.12861	136.0976	JP	69189
Gyōda	Gyoda	36.14074	139.46011	JP	86343
Gushikawa	Gushikawa	26.35937	127.86735	JP	65251
Gōtsuchō	Gotsucho	35.00856	132.2257	JP	24597
Gotenba	Gotenba	35.31859	138.94343	JP	83794
Gosen	Gosen	37.73333	139.16667	JP	37360
Gose	Gose	34.45	135.73333	JP	32870
Gojō	Gojo	34.35	135.7	JP	34342
Gōdo	Godo	35.41667	136.6	JP	20758
Gobō	Gobo	33.88333	135.15	JP	27169
Ginowan	Ginowan	26.26265	127.76147	JP	91800
Gifu-shi	Gifu-shi	35.42291	136.76039	JP	397714
Gamagōri	Gamagori	34.83333	137.23333	JP	80786
Futtsu	Futtsu	35.30528	139.81861	JP	51650
Funabashi	Funabashi	35.69306	139.98333	JP	560743
Fukuyama	Fukuyama	34.48333	133.36667	JP	383298
Fukuroi	Fukuroi	34.75	137.91667	JP	63045
Fukura	Fukura	34.25765	134.71535	JP	18721
Fukuoka	Fukuoka	33.6	130.41667	JP	1392289
Fukumitsu	Fukumitsu	36.55751	136.86945	JP	19535
Nishifukuma	Nishifukuma	33.76627	130.47461	JP	43154
Fukui-shi	Fukui-shi	36.06443	136.22257	JP	248707
Fukuechō	Fukuecho	32.69732	128.84561	JP	26636
Fukuchiyama	Fukuchiyama	35.3	135.11667	JP	68735
Fukiage-fujimi	Fukiage-fujimi	36.1	139.45	JP	28334
Fukayachō	Fukayacho	36.2	139.28333	JP	106595
Fujisawa	Fujisawa	35.34926	139.47666	JP	394624
Fujioka	Fujioka	36.25	139.65	JP	18335
Fujioka	Fujioka	36.24624	139.07204	JP	63358
Fujinomiya	Fujinomiya	35.21667	138.61667	JP	121515
Fujieda	Fujieda	34.86667	138.26667	JP	132859
Fuji	Fuji	35.16667	138.68333	JP	240014
Fuchūchō	Fuchucho	34.5735	133.23513	JP	50746
Enzan	Enzan	35.7	138.73333	JP	25142
Daitōchō	Daitocho	34.71378	135.62033	JP	129521
Chōfugaoka	Chofugaoka	35.65924	139.54837	JP	212977
Chiryū	Chiryu	35	137.03333	JP	67062
Chino	Chino	35.9944	138.15428	JP	56567
Chikushino-shi	Chikushino-shi	33.49631	130.5156	JP	100353
Chigasaki	Chigasaki	35.33638	139.40434	JP	231657
Chichibu	Chichibu	35.99028	139.07639	JP	58507
Chatan	Chatan	26.30948	127.77024	JP	27844
Beppu	Beppu	33.27945	131.49751	JP	125065
Ayabe	Ayabe	35.3	135.25	JP	37612
Atami	Atami	35.08834	139.05325	JP	40687
Ashiya	Ashiya	34.72807	135.30264	JP	88573
Ashikaga	Ashikaga	36.33333	139.45	JP	159671
Arai	Arai	37.00059	138.2259	JP	27481
Annaka	Annaka	36.33011	138.89585	JP	48235
Anjō	Anjo	34.95828	137.08054	JP	178402
Anan	Anan	33.91667	134.65	JP	55421
Amagi	Amagi	33.41804	130.65413	JP	42312
Amagasaki	Amagasaki	34.71667	135.41667	JP	442173
Akune	Akune	32.01667	130.2	JP	25089
Kariya	Kariya	34.75136	134.38734	JP	52015
Aki	Aki	33.5	133.9	JP	20117
Aioi	Aioi	34.80361	134.46806	JP	32394
Ageoshimo	Ageoshimo	35.97145	139.61382	JP	219401
Okinawa	Okinawa	26.33583	127.80139	JP	125483
Kushima	Kushima	31.48621	131.2421	JP	22102
Hikari	Hikari	33.955	131.95	JP	45885
Nagato	Nagato	34.38333	131.2	JP	23101
Hasuda	Hasuda	35.97134	139.6534	JP	65161
Kamifukuoka	Kamifukuoka	35.87076	139.51393	JP	52323
Sayama	Sayama	35.85295	139.41212	JP	160843
Fussa	Fussa	35.73667	139.32361	JP	62296
Asaka	Asaka	35.80472	139.60194	JP	128058
Wako	Wako	35.78944	139.62333	JP	77435
Shimotoda	Shimotoda	35.81251	139.6856	JP	118731
Kimitsu	Kimitsu	35.32528	139.89111	JP	92126
Miura	Miura	35.14	139.61917	JP	51483
Wakayama	Wakayama	34.23333	135.16667	JP	351000
Iyo	Iyo	33.75139	132.70139	JP	30760
Uwajima	Uwajima	33.22375	132.56001	JP	58971
Saijō	Saijo	33.91667	133.18333	JP	58823
Ōzu	Ozu	33.5	132.55	JP	38833
Matsuyama	Matsuyama	33.83916	132.76574	JP	443322
Masaki-chō	Masaki-cho	33.78757	132.71124	JP	30548
Kawanoechō	Kawanoecho	34.01654	133.57844	JP	37641
Hōjō	Hojo	33.97661	132.77767	JP	27992
Yuzawa	Yuzawa	39.16667	140.5	JP	33536
Yotsukaidō	Yotsukaido	35.65	140.16667	JP	86701
Yonezawa	Yonezawa	37.91	140.11667	JP	94486
Yokotemachi	Yokotemachi	39.31691	140.55034	JP	39178
Yōkaichiba	Yokaichiba	35.7	140.55	JP	32651
Yanagawamachi-saiwaichō	Yanagawamachi-saiwaicho	37.85	140.6	JP	20807
Yamoto	Yamoto	38.42738	141.21487	JP	32028
Yamagata	Yamagata	38.23333	140.36667	JP	254538
Yamada	Yamada	39.46667	141.95	JP	20144
Yachimata	Yachimata	35.65	140.31667	JP	83322
Watari	Watari	38.035	140.85111	JP	36321
Wakuya	Wakuya	38.54465	141.13461	JP	18334
Ushiku	Ushiku	35.96667	140.13333	JP	80020
Tsukuba	Tsukuba	36.2	140.1	JP	175589
Toride	Toride	35.9	140.08333	JP	80716
Tōno	Tono	39.31667	141.53333	JP	26781
Tomobe	Tomobe	36.35	140.3	JP	37146
Tomiya	Tomiya	38.39306	140.88611	JP	42500
Tōgane	Togane	35.55	140.36667	JP	66332
Tendō	Tendo	38.35361	140.36972	JP	65393
Takahata	Takahata	38.0025	140.19111	JP	26347
Takahagi	Takahagi	36.71667	140.71667	JP	33576
Sukagawa	Sukagawa	37.28333	140.38333	JP	68790
Shizukuishi	Shizukuishi	39.69414	140.98442	JP	19866
Shisui	Shisui	35.71667	140.26667	JP	19903
Shiroishi	Shiroishi	38.00333	140.61833	JP	39481
Shiroi	Shiroi	35.8	140.06667	JP	55314
Shiogama	Shiogama	38.31667	141.03333	JP	59526
Shinjō	Shinjo	38.75861	140.30083	JP	41140
Sendai	Sendai	38.26667	140.86667	JP	1063103
Sawara	Sawara	35.88333	140.5	JP	47199
Sakura	Sakura	35.71667	140.23333	JP	182549
Sagae	Sagae	38.3725	140.2725	JP	43544
Ryūgasaki	Ryugasaki	35.9	140.18333	JP	85761
Rifu	Rifu	38.33092	140.97691	JP	35037
Ōtsuchi	Otsuchi	39.36667	141.9	JP	16497
Ōtawara	Otawara	36.86667	140.03333	JP	58888
Ōmiya	Omiya	36.55	140.41667	JP	27588
Omigawa	Omigawa	35.85	140.61667	JP	25763
Ōmagari	Omagari	39.45	140.48333	JP	38805
Okunoya	Okunoya	36.28333	140.41667	JP	34627
Ōkawara	Okawara	38.05	140.73361	JP	23340
Ōhara	Ohara	35.25	140.38333	JP	20226
Ōfunato	Ofunato	39.07167	141.71667	JP	35418
Obanazawa	Obanazawa	38.60333	140.40194	JP	20821
Ōarai	Oarai	36.31409	140.58389	JP	19326
Ōami	Oami	35.51667	140.31667	JP	53239
Nihommatsu	Nihommatsu	37.58333	140.43333	JP	36287
Narutō	Naruto	35.6	140.41667	JP	25696
Narita	Narita	35.78333	140.31667	JP	100641
Namie	Namie	37.48333	141	JP	21866
Naka	Naka	36.05	140.16667	JP	46760
Nagai	Nagai	38.10361	140.035	JP	31026
Motomiya	Motomiya	37.51391	140.40063	JP	22705
Motegi	Motegi	36.51667	140.18333	JP	19575
Moriya	Moriya	35.93333	140	JP	56566
Morioka	Morioka	39.7	141.15	JP	295172
Mooka	Mooka	36.43333	140.01667	JP	65717
Mobara	Mobara	35.41667	140.3	JP	97315
Mizusawa	Mizusawa	39.13333	141.13333	JP	61281
Miyako	Miyako	39.64691	141.94057	JP	51721
Mito	Mito	36.35	140.45	JP	246538
Miharu	Miharu	37.43333	140.48333	JP	19708
Matsushima	Matsushima	38.37357	141.06105	JP	16363
Mashiko	Mashiko	36.46667	140.1	JP	26045
Marumori	Marumori	37.91667	140.76667	JP	16752
Makabe	Makabe	36.26667	140.1	JP	19293
Kuroiso	Kuroiso	36.96667	140.05	JP	61230
Kōriyama	Koriyama	37.4	140.38333	JP	340560
Kogota	Kogota	38.55	141.05	JP	19760
Kitakami	Kitakami	39.28333	141.11667	JP	93854
Kitaibaraki	Kitaibaraki	36.78671	140.74901	JP	50843
Kawaguchi	Kawaguchi	35.0969	140.1003	JP	29119
Katsuura	Katsuura	35.14297	140.31388	JP	22307
Katsuta	Katsuta	36.38333	140.53333	JP	155968
Katori-shi	Katori-shi	35.89767	140.49943	JP	83181
Kasama	Kasama	36.38333	140.26667	JP	29477
Karasuyama	Karasuyama	36.65	140.15	JP	18488
Kaminoyama	Kaminoyama	38.15389	140.27361	JP	35593
Kamaishi	Kamaishi	39.27694	141.86801	JP	43107
Kakuda	Kakuda	37.97451	140.77202	JP	33221
Iwase	Iwase	36.35	140.1	JP	21980
Iwanuma	Iwanuma	38.10472	140.85944	JP	42411
Iwaki	Iwaki	37.05	140.88333	JP	357309
Itako	Itako	35.93333	140.55	JP	25791
Ishioka	Ishioka	36.18333	140.26667	JP	52304
Ishinomaki	Ishinomaki	38.41667	141.3	JP	117233
Ishikawa	Ishikawa	37.15	140.45	JP	18817
Inawashiro	Inawashiro	37.56667	140.11667	JP	17413
Ichinoseki	Ichinoseki	38.91667	141.13333	JP	62970
Ichihara	Ichihara	35.51667	140.08333	JP	283531
Hobaramachi	Hobaramachi	37.81667	140.55	JP	24515
Hitachi	Hitachi	36.6	140.65	JP	186307
Higashine	Higashine	38.43889	140.40056	JP	45779
Hasaki	Hasaki	35.73333	140.83333	JP	39209
Hanamaki	Hanamaki	39.38333	141.11667	JP	73115
Furukawa	Furukawa	38.57167	140.95556	JP	76312
Funehikimachi-funehiki	Funehikimachi-funehiki	37.44722	140.5771	JP	23524
Funaishikawa	Funaishikawa	36.46667	140.56667	JP	35318
Fukushima	Fukushima	37.75	140.46667	JP	294237
Fujishiro	Fujishiro	35.91667	140.11667	JP	33148
Edosaki	Edosaki	35.95	140.31667	JP	20800
Daigo	Daigo	36.76667	140.35	JP	22310
Chiba	Chiba	35.6	140.11667	JP	919729
Asahi	Asahi	35.71667	140.65	JP	41720
Ami	Ami	36.03333	140.2	JP	48256
Akita	Akita	39.71667	140.11667	JP	320069
Abiko	Abiko	35.86667	140.01667	JP	131771
Akitashi	Akitashi	39.71667	140.1	JP	325837
Bihoro	Bihoro	43.82278	144.10444	JP	22972
Wakkanai	Wakkanai	45.40944	141.67389	JP	41556
Tomakomai	Tomakomai	42.63694	141.60333	JP	174806
Tōbetsu	Tobetsu	43.21694	141.51694	JP	21818
Mutsu	Mutsu	41.28944	141.21694	JP	49220
Takikawa	Takikawa	43.55278	141.90639	JP	45131
Takanosu	Takanosu	40.22268	140.36611	JP	20542
Sunagawa	Sunagawa	43.48639	141.90556	JP	20102
Shizunai-furukawachō	Shizunai-furukawacho	42.33389	142.36694	JP	22436
Shiraoi	Shiraoi	42.55	141.35	JP	20804
Shimo-furano	Shimo-furano	43.35	142.38333	JP	25872
Shibetsu	Shibetsu	43.65899	145.13197	JP	21744
Sapporo	Sapporo	43.06667	141.35	JP	1883027
Rumoi	Rumoi	43.93444	141.64278	JP	26454
Otofuke	Otofuke	42.99167	143.20028	JP	40944
Otaru	Otaru	43.18944	141.00222	JP	143792
Ōdate	Odate	40.27178	140.55756	JP	64543
Obihiro	Obihiro	42.91722	143.20444	JP	173890
Noshiromachi	Noshiromachi	40.20382	140.03934	JP	51079
Nemuro	Nemuro	43.32361	145.575	JP	31223
Nayoro	Nayoro	44.35056	142.45778	JP	26457
Nanae	Nanae	41.88333	140.68333	JP	30008
Namioka	Namioka	40.71069	140.59048	JP	20681
Muroran	Muroran	42.31722	140.98806	JP	96197
Mombetsu	Mombetsu	44.3525	143.3525	JP	26895
Misawa	Misawa	40.68682	141.38969	JP	42805
Yoichi	Yoichi	43.20389	140.77028	JP	22788
Makubetsu	Makubetsu	45.37139	141.82111	JP	25935
Kushiro	Kushiro	42.975	144.37472	JP	183612
Kuroishi	Kuroishi	40.64581	140.58354	JP	38615
Shimokizukuri	Shimokizukuri	40.81609	140.37539	JP	18907
Kitami	Kitami	43.80306	143.89083	JP	113137
Kamiiso	Kamiiso	41.82013	140.64482	JP	38098
Iwanai	Iwanai	42.97444	140.50889	JP	15584
Iwamizawa	Iwamizawa	43.20028	141.75972	JP	85107
Ishikari	Ishikari	43.23972	141.35389	JP	57301
Ichinohe	Ichinohe	40.21965	141.28986	JP	15825
Kitahiroshima	Kitahiroshima	42.97583	141.56722	JP	62370
Hirosaki	Hirosaki	40.59306	140.4725	JP	174972
Hanawa	Hanawa	40.18361	140.78722	JP	36925
Hakodate	Hakodate	41.77583	140.73667	JP	275730
Hachinohe	Hachinohe	40.5	141.5	JP	239046
Fukagawa	Fukagawa	43.70806	142.03917	JP	26152
Ebetsu	Ebetsu	43.10806	141.55056	JP	133953
Date	Date	42.46806	140.86806	JP	35301
Chitose	Chitose	42.81944	141.65222	JP	92942
Bibai	Bibai	43.32472	141.85861	JP	29028
Ashibetsu	Ashibetsu	43.50972	142.18556	JP	19108
Asahikawa	Asahikawa	43.77063	142.36489	JP	356612
Aomorishi	Aomorishi	40.81667	140.73333	JP	298394
Abashiri	Abashiri	44.02127	144.26971	JP	42498
Goshogawara	Goshogawara	40.80444	140.44139	JP	49110
Aso	Aso	32.93726	131.08008	JP	27978
Nanto-shi	Nanto-shi	36.56922	136.91162	JP	55315
Kawage	Kawage	34.80447	136.54645	JP	17948
Neyagawa	Neyagawa	34.76615	135.62759	JP	238549
Hitachi-Naka	Hitachi-Naka	36.39659	140.53479	JP	156811
Inashiki	Inashiki	35.95633	140.32356	JP	46994
Ōnojō	Onojo	33.53567	130.47861	JP	94957
Minokamo	Minokamo	35.48199	137.02166	JP	51543
Gujō	Gujo	35.73691	136.95852	JP	46918
Jōetsu	Joetsu	37.14828	138.23642	JP	204137
Saitama	Saitama	35.90807	139.65657	JP	1193350
Higashimurayama-shi	Higashimurayama-shi	35.75459	139.46852	JP	150556
Fujikawaguchiko	Fujikawaguchiko	35.48933	138.68832	JP	23097
Dazaifu	Dazaifu	33.51278	130.52389	JP	70587
Kamigyō-ku	Kamigyo-ku	35.02954	135.75666	JP	83000
Buzen	Buzen	33.61153	131.13002	JP	26886
Sendai	Sendai	38.25759	140.8667	JP	1063103
Webuye	Webuye	0.60751	34.76966	KE	22507
Wajir	Wajir	1.7471	40.05732	KE	45771
Voi	Voi	-3.39605	38.55609	KE	45483
Thika	Thika	-1.03326	37.06933	KE	200000
Rongai	Rongai	-0.17333	35.86382	KE	30471
Pumwani	Pumwani	-1.28333	36.85	KE	29616
Nyeri	Nyeri	-0.42013	36.94759	KE	51084
Nyahururu	Nyahururu	0.0421	36.36734	KE	31978
Narok	Narok	-1.07829	35.86012	KE	36061
Nanyuki	Nanyuki	0.01667	37.07283	KE	36142
Nakuru	Nakuru	-0.28333	36.06667	KE	259903
Naivasha	Naivasha	-0.71667	36.43591	KE	38366
Nairobi	Nairobi	-1.28333	36.81667	KE	2750547
Mumias	Mumias	0.33511	34.4864	KE	45485
Muhoroni	Muhoroni	-0.15406	35.19878	KE	15217
Moyale	Moyale	3.5216	39.05472	KE	34314
Mombasa	Mombasa	-4.05466	39.66359	KE	799668
Molo	Molo	-0.2479	35.73743	KE	27896
Migori	Migori	-1.06343	34.47313	KE	35240
Meru	Meru	0.04626	37.65587	KE	47226
Mbale	Mbale	-3.4	38.38333	KE	60000
Marsabit	Marsabit	2.32839	37.98986	KE	15361
Maralal	Maralal	1.09679	36.69799	KE	20841
Mandera	Mandera	3.93726	41.85688	KE	36076
Malindi	Malindi	-3.21799	40.11692	KE	118265
Makueni	Makueni	-1.80409	37.62034	KE	20681
Machakos	Machakos	-1.51667	37.26667	KE	31971
Lugulu	Lugulu	0.39361	34.30528	KE	40894
Lodwar	Lodwar	3.11911	35.59727	KE	20219
Lamu	Lamu	-2.27169	40.90201	KE	24525
Kitui	Kitui	-1.36696	38.01055	KE	15954
Kitale	Kitale	1.01572	35.00622	KE	75123
Kisumu	Kisumu	-0.10221	34.76171	KE	216479
Kisii	Kisii	-0.68174	34.76666	KE	28547
Kilifi	Kilifi	-3.63045	39.84992	KE	46118
Kiambu	Kiambu	-1.16667	36.83333	KE	21234
Keruguya	Keruguya	-0.49887	37.28031	KE	15287
Kericho	Kericho	-0.36774	35.28314	KE	35748
Karuri	Karuri	-0.7	37.18333	KE	21476
Kapenguria	Kapenguria	1.23333	35.11667	KE	56000
Kakamega	Kakamega	0.28422	34.75229	KE	63426
Kabarnet	Kabarnet	0.49194	35.74303	KE	24661
Isiolo	Isiolo	0.35462	37.58218	KE	33207
Homa Bay	Homa Bay	-0.52731	34.45714	KE	40319
Garissa	Garissa	-0.45275	39.64601	KE	67861
Embu	Embu	-0.53112	37.45061	KE	34922
Eldoret	Eldoret	0.52036	35.26993	KE	218446
Busia	Busia	0.46005	34.11169	KE	51981
Bungoma	Bungoma	0.5635	34.56055	KE	55962
Athi River	Athi River	-1.4563	36.97826	KE	24530
Siaya	Siaya	0.06116	34.28823	KE	15354
Ol Kalou	Ol Kalou	-0.27088	36.37917	KE	47795
Suluktu	Suluktu	39.93652	69.56779	KG	15019
Isfana	Isfana	39.83895	69.5276	KG	16952
Balykchy	Balykchy	42.46017	76.18709	KG	40000
Tokmok	Tokmok	42.84194	75.30149	KG	63047
Tash-Kumyr	Tash-Kumyr	41.34612	72.21707	KG	23594
Talas	Talas	42.52277	72.24274	KG	35172
Kyzyl-Suu	Kyzyl-Suu	42.34211	78.00644	KG	16927
Uzgen	Uzgen	40.76994	73.30068	KG	40360
Osh	Osh	40.52828	72.7985	KG	200000
Naryn	Naryn	41.42866	75.99111	KG	52300
Kyzyl-Kyya	Kyzyl-Kyya	40.25684	72.12793	KG	32000
Kara Suu	Kara Suu	40.7046	72.86666	KG	17800
Karakol	Karakol	42.49068	78.39362	KG	70171
Kara-Balta	Kara-Balta	42.81423	73.84813	KG	62796
Kant	Kant	42.89106	74.85077	KG	20181
Jalal-Abad	Jalal-Abad	40.93333	73	KG	75700
Iradan	Iradan	40.26667	72.1	KG	26200
Cholpon-Ata	Cholpon-Ata	42.64944	77.08225	KG	18595
Bishkek	Bishkek	42.87	74.59	KG	900000
Bazar-Korgon	Bazar-Korgon	41.0376	72.74586	KG	27704
At-Bashi	At-Bashi	41.16951	75.80099	KG	15226
Toktogul	Toktogul	41.87442	72.94192	KG	19336
Phnom Penh	Phnom Penh	11.56245	104.91601	KH	1573544
Ta Khmau	Ta Khmau	11.48333	104.95	KH	52066
Takeo	Takeo	10.99081	104.78498	KH	843931
Svay Rieng	Svay Rieng	11.08785	105.79935	KH	23956
Stung Treng	Stung Treng	13.52586	105.9683	KH	25000
Sisŏphŏn	Sisophon	13.58588	102.97369	KH	23218
Siem Reap	Siem Reap	13.36179	103.86056	KH	139458
Prey Veng	Prey Veng	11.48682	105.32533	KH	33079
Pursat	Pursat	12.53878	103.9192	KH	52476
Phumĭ Véal Srê	Phumi Veal Sre	10.98081	104.77828	KH	44270
Sâmraông	Samraong	14.18175	103.51761	KH	18694
Tbêng Méanchey	Tbeng Meanchey	13.80731	104.98046	KH	24380
Paôy Pêt	Paoy Pet	13.65611	102.5625	KH	79000
Pailin	Pailin	12.84895	102.60928	KH	17850
Lumphăt	Lumphat	13.48784	106.98158	KH	19205
Koh Kong	Koh Kong	11.61531	102.9838	KH	33134
Kratié	Kratie	12.48811	106.01879	KH	19975
Kampot	Kampot	10.61041	104.18145	KH	22691
Kampong Thom	Kampong Thom	12.71112	104.88873	KH	19951
Kampong Speu	Kampong Speu	11.45332	104.52085	KH	33231
Sihanoukville	Sihanoukville	10.60932	103.52958	KH	156691
Kampong Chhnang	Kampong Chhnang	12.25	104.66667	KH	75244
Kampong Cham	Kampong Cham	11.99339	105.4635	KH	61750
Ban Lŭng	Ban Lung	13.73939	106.98727	KH	17000
Battambang	Battambang	13.10271	103.19822	KH	150444
Smach Mean Chey	Smach Mean Chey	11.54665	103.03569	KH	29329
Tarawa	Tarawa	1.3278	172.97696	KI	40311
Moutsamoudou	Moutsamoudou	-12.16672	44.39944	KM	23594
Moroni	Moroni	-11.70216	43.25506	KM	42872
Basseterre	Basseterre	17.29484	-62.7261	KN	12920
Yŏnan-ŭp	Yonan-up	37.90889	126.16111	KP	22665
Wŏnsan	Wonsan	39.15278	127.44361	KP	329207
T’ongch’ŏn-ŭp	T'ongch'on-up	38.95389	127.89167	KP	20575
Sŭngho 1-tong	Sungho 1-tong	38.99139	125.97778	KP	39841
Sunan	Sunan	39.19833	125.69	KP	36671
Songnim	Songnim	38.75417	125.645	KP	152425
Sil-li	Sil-li	39.49472	125.47361	KP	19463
Sinmak	Sinmak	38.41667	126.23333	KP	18669
Sinanju	Sinanju	39.59806	125.60972	KP	15693
Sariwŏn	Sariwon	38.50722	125.75583	KP	310100
Samho-rodongjagu	Samho-rodongjagu	39.9475	127.87111	KP	19025
Pyongyang	Pyongyang	39.03385	125.75432	KP	3222000
P’yŏngsŏng	P'yongsong	39.24639	125.87194	KP	100000
Ongjin	Ongjin	37.93472	125.36194	KP	64247
Namp’o	Namp'o	38.7375	125.40778	KP	455000
Kusŏng	Kusong	39.98111	125.24472	KP	30902
Kujang-ŭp	Kujang-up	39.86722	126.03028	KP	19522
Kowŏn-ŭp	Kowon-up	39.43806	127.24306	KP	21490
Kosan	Kosan	38.85583	127.41806	KP	24822
Kangdong-ŭp	Kangdong-up	39.1425	126.09611	KP	28922
Kaesŏng	Kaesong	37.97083	126.55444	KP	338155
Hwangju-ŭp	Hwangju-up	38.67028	125.77611	KP	35641
Hŭngnam	Hungnam	39.83167	127.61861	KP	346082
Hŭkkyo-ri	Hukkyo-ri	38.79861	125.79194	KP	25437
Hoeyang	Hoeyang	38.71028	127.59833	KP	21111
Hamhŭng	Hamhung	39.91833	127.53639	KP	559056
Haeju	Haeju	38.04056	125.71472	KP	222396
Chunghwa	Chunghwa	38.86389	125.8	KP	19346
Chŏngju	Chongju	39.69333	125.21028	KP	29065
Changyŏn	Changyon	38.25083	125.09611	KP	39368
Chaeryŏng-ŭp	Chaeryong-up	38.39917	125.61556	KP	53330
Ayang-ni	Ayang-ni	38.24306	125.78	KP	16104
Anju	Anju	39.61778	125.66472	KP	50196
Anbyŏn-ŭp	Anbyon-up	39.0425	127.52389	KP	31845
Anak	Anak	38.51083	125.49417	KP	19995
Yuktae-dong	Yuktae-dong	40.02472	128.15972	KP	76427
Ŭiju	Uiju	40.19944	124.53167	KP	50081
Sŏnbong	Sonbong	42.34222	130.39667	KP	27331
Sinŭiju	Sinuiju	40.10056	124.39806	KP	288112
Sakchu-ŭp	Sakchu-up	40.38944	125.04667	KP	18001
Yŏnggwang-ŭp	Yonggwang-up	40.01833	127.45472	KP	21882
Onsŏng	Onsong	42.95722	129.99333	KP	19806
Nanam	Nanam	41.71361	129.68444	KP	34055
Namyang-dong	Namyang-dong	42.95	129.86667	KP	22218
Najin	Najin	42.24889	130.30028	KP	66224
Musan-ŭp	Musan-up	42.22609	129.20776	KP	21739
Kyŏngsŏng	Kyongsong	41.58778	129.60611	KP	35604
Kilju	Kilju	40.96417	129.32778	KP	63652
Kapsan-ŭp	Kapsan-up	41.09028	128.29333	KP	20406
Kanggye-si	Kanggye-si	40.96946	126.58523	KP	209530
Iwŏn-ŭp	Iwon-up	40.32306	128.65528	KP	26364
Hyesan-dong	Hyesan-dong	41.39756	128.17873	KP	97794
Hyesan-si	Hyesan-si	41.40167	128.17778	KP	192680
Hongwŏn	Hongwon	40.02528	127.95583	KP	70923
Hoeryŏng	Hoeryong	42.44278	129.75083	KP	43831
Chongjin	Chongjin	41.79556	129.77583	KP	327000
Aoji-ri	Aoji-ri	42.52056	130.39528	KP	34248
Heung-hai	Heung-hai	36.1125	129.35222	KR	36080
Enjitsu	Enjitsu	35.99417	129.345	KR	40852
Neietsu	Neietsu	37.18447	128.46821	KR	25413
Eisen	Eisen	36.82167	128.63083	KR	84625
Reiko	Reiko	35.275	126.50944	KR	19909
Yŏng-dong	Yong-dong	36.175	127.77639	KR	24154
Eisen	Eisen	35.9675	128.93083	KR	56006
Yeoju	Yeoju	37.29583	127.63389	KR	37490
Yesan	Yesan	36.67756	126.84272	KR	39409
Yangsan	Yangsan	35.33861	129.03861	KR	71936
Yangp'yŏng	Yangp'yong	37.48972	127.49056	KR	83367
Yangju	Yangju	37.83311	127.06169	KR	179923
Yanggu	Yanggu	38.10583	127.98944	KR	24027
Wŏnju	Wonju	37.35139	127.94528	KR	243387
Wanju	Wanju	35.84509	127.14752	KR	84009
Waegwan	Waegwan	35.99175	128.39732	KR	29691
Ulsan	Ulsan	35.53722	129.31667	KR	962865
Uijeongbu-si	Uijeongbu-si	37.7415	127.0474	KR	479141
Tangjin	Tangjin	36.89444	126.62972	KR	32778
